customer_id,first_name,last_name,gender,birth_date,signup_date,city,country,income_level
1767,Andrew,Rice,M,1972-04-20,2022-07-17,Cusco,Peru,medium
1768,Tina,Weaver,M,1974-07-13,2022-04-10,Santiago,Chile,medium
1769,Kayla,Moore,M,1969-05-29,2022-07-20,Rio de Janeiro,Brazil,high
1770,Brian,Woodward,F,2004-10-01,2024-01-14,Belo Horizonte,Brazil,high
1771,Kenneth,Garcia,F,1963-11-26,2024-02-21,Concepción,Chile,medium
1772,Jonathan,David,M,1961-11-01,2024-09-04,Lima,Peru,high
1773,John,Harper,M,2001-12-16,2022-02-26,Salvador,Brazil,medium
1774,William,Avery,F,1966-10-26,2023-07-11,La Plata,Argentina,medium
1775,Angela,Jones,F,1968-07-22,2022-12-15,Brasília,Brazil,high
1776,Robin,Smith,F,1955-10-26,2023-11-25,Cali,Colombia,low
1777,Craig,Hines,F,1983-08-26,2023-10-04,Valparaíso,Chile,medium
1778,Ashley,Griffin,F,1988-10-25,2022-05-18,Bogotá,Colombia,medium
1779,Krista,Thomas,M,1999-02-20,2023-07-02,Rosario,Argentina,medium
1780,John,Cisneros,F,1982-12-05,2022-07-04,Mexico City,Mexico,high
1781,Bobby,Hess,M,2005-03-27,2023-08-31,Cali,Colombia,medium
1782,Denise,Jackson,F,2005-03-23,2023-11-11,São Paulo,Brazil,high
1783,Joshua,King,M,1957-06-22,2024-10-06,Belo Horizonte,Brazil,medium
1784,Megan,Lewis,M,1990-04-29,2024-12-30,São Paulo,Brazil,medium
1785,Evan,Ferguson,M,1998-11-03,2022-11-05,Concepción,Chile,high
1786,Holly,Rivas,M,1957-12-28,2022-04-09,Cusco,Peru,low
1787,Natalie,Clark,M,1992-09-17,2024-12-29,Salvador,Brazil,medium
1788,Nicole,Dougherty,M,1981-01-15,2024-05-28,Monterrey,Mexico,medium
1789,Jasmine,Nelson,F,1987-12-13,2024-12-08,Trujillo,Peru,low
1790,Jason,Haley,F,1989-05-21,2022-12-19,Santiago,Chile,low
1791,Dennis,Nielsen,M,1971-09-11,2024-09-27,Barranquilla,Colombia,low
1792,Albert,Thompson,F,1986-07-20,2022-01-05,Piura,Peru,medium
1793,Tracy,Long,F,1983-09-28,2024-02-02,Piura,Peru,medium
1794,Denise,Ryan,F,1958-08-02,2024-08-18,Antofagasta,Chile,medium
1795,Sean,Martinez,F,2001-08-04,2024-06-12,Medellín,Colombia,medium
1796,Carolyn,Hughes,M,2005-10-20,2023-02-17,Salvador,Brazil,low
1797,Tonya,Martinez,M,1998-10-05,2024-06-07,Rio de Janeiro,Brazil,medium
1798,Albert,Paul,F,1973-12-02,2022-07-31,Rio de Janeiro,Brazil,high
1799,Jenna,Lee,M,1994-06-25,2024-01-16,Tijuana,Mexico,high
1800,Lindsey,Walker,M,1997-07-19,2023-11-16,Monterrey,Mexico,medium
1801,Benjamin,Vasquez,F,2006-03-26,2024-11-25,Córdoba,Argentina,low
1802,Adrian,Joyce,M,1991-08-07,2023-10-26,Cusco,Peru,low
1803,Joshua,Mason,F,1988-02-14,2022-05-02,Medellín,Colombia,medium
1804,Joanne,Chambers,M,1963-04-28,2022-08-01,Monterrey,Mexico,high
1805,Brianna,Reese,F,1986-03-30,2022-07-12,Barranquilla,Colombia,low
1806,Melissa,Ibarra,F,1961-01-14,2024-10-19,Mexico City,Mexico,medium
1807,Melanie,Johnson,F,1992-12-01,2022-10-28,Mendoza,Argentina,high
1808,Christina,Becker,F,2005-09-07,2024-01-13,Valparaíso,Chile,medium
1809,Ronald,Nunez,F,2001-02-02,2022-01-03,Antofagasta,Chile,low
1810,Marcus,Richard,F,1988-09-26,2024-07-23,Tijuana,Mexico,medium
1811,April,Simpson,F,1975-11-07,2022-05-14,Valparaíso,Chile,high
1812,Jennifer,Williams,F,1981-09-13,2022-02-17,Buenos Aires,Argentina,high
1813,Leslie,Myers,M,2002-12-17,2023-08-06,Brasília,Brazil,medium
1814,Lindsey,Mooney,F,1972-01-10,2024-08-21,São Paulo,Brazil,medium
1815,Susan,Stark,M,1966-03-30,2024-01-26,Buenos Aires,Argentina,medium
1816,Bryan,Garrett,M,1964-09-20,2022-12-27,Cartagena,Colombia,medium
1817,Andrew,Robles,F,1955-10-06,2023-04-18,La Plata,Argentina,low
1818,John,Wells,M,2003-11-04,2024-07-09,Buenos Aires,Argentina,low
1819,Lorraine,Stone,M,2005-02-06,2024-06-30,Monterrey,Mexico,medium
1820,Carol,Gonzales,F,1966-10-31,2022-03-21,Belo Horizonte,Brazil,medium
1821,David,Villegas,M,1959-05-10,2023-05-04,Santiago,Chile,medium
1822,Pamela,Steele,M,2002-11-14,2023-02-18,Trujillo,Peru,low
1823,Leah,Brown,M,1995-10-07,2022-03-09,Rosario,Argentina,medium
1824,Curtis,Brown,F,1986-08-27,2023-04-18,Mexico City,Mexico,medium
1825,Richard,Williamson,M,1957-01-19,2024-07-19,Medellín,Colombia,low
1826,Kristin,Hanson,M,1976-01-28,2024-08-04,Cali,Colombia,high
1827,Ronnie,Oliver,M,1978-04-26,2023-05-24,Tijuana,Mexico,high
1828,Emma,Johnson,M,1959-08-27,2023-12-14,Mexico City,Mexico,low
1829,Daniel,Smith,F,1981-09-12,2023-10-06,Arequipa,Peru,medium
1830,Mary,Strong,M,1992-02-03,2023-10-12,Trujillo,Peru,high
1831,Michael,Olson,M,1960-12-17,2023-07-12,Guadalajara,Mexico,low
1832,Devin,Williams,F,1987-03-11,2022-07-23,Antofagasta,Chile,high
1833,William,Pearson,F,1961-01-19,2023-10-03,Monterrey,Mexico,medium
1834,Amber,Thomas,M,1973-03-31,2023-10-02,Puebla,Mexico,low
1835,Kelly,Cordova,M,1979-03-04,2023-10-23,Monterrey,Mexico,medium
1836,Duane,Young,M,1981-09-21,2023-12-22,Cartagena,Colombia,medium
1837,Brian,Cooper,M,1997-09-13,2023-09-05,Piura,Peru,medium
1838,James,Jones,M,2006-01-15,2023-12-03,Belo Horizonte,Brazil,low
1839,Heather,Mcdonald,M,1964-04-27,2023-06-05,Piura,Peru,high
1840,Ashlee,Rogers,F,1990-12-25,2024-07-21,Mendoza,Argentina,high
1841,Daniel,Walter,F,1970-03-02,2022-12-26,Mexico City,Mexico,high
1842,Samantha,Fowler,F,2002-07-18,2023-06-28,Rio de Janeiro,Brazil,low
1843,Jason,Castillo,F,1991-01-10,2023-05-26,Piura,Peru,low
1844,Lindsay,Bennett,F,1995-01-03,2024-06-11,Arequipa,Peru,medium
1845,Adam,Smith,M,1975-07-03,2024-06-23,Guadalajara,Mexico,medium
1846,Douglas,Alexander,M,1973-04-02,2023-08-31,Lima,Peru,medium
1847,Michael,Hester,F,1987-09-30,2024-09-26,Cartagena,Colombia,high
1848,Jeffery,Green,F,1964-11-02,2022-11-08,Cartagena,Colombia,medium
1849,John,Gonzalez,F,1963-07-10,2024-07-17,Brasília,Brazil,medium
1850,Craig,Decker,F,1963-08-14,2022-10-14,Arequipa,Peru,medium
1851,Nicole,Morgan,F,1961-07-23,2023-12-19,Arequipa,Peru,medium
1852,Mike,Watson,M,1965-06-05,2023-05-15,Guadalajara,Mexico,medium
1853,Lauren,Hanson,M,1963-05-15,2023-07-31,Mendoza,Argentina,low
1854,David,Andrade,F,1977-04-09,2024-02-18,Rio de Janeiro,Brazil,medium
1855,Amanda,Benson,M,1961-03-20,2022-07-27,Santiago,Chile,medium
1856,Daisy,Mccall,F,1971-02-19,2023-04-16,Buenos Aires,Argentina,high
1857,Melissa,Phillips,F,1994-09-23,2023-10-06,São Paulo,Brazil,medium
1858,Crystal,Ramirez,M,1962-02-27,2022-09-28,Rosario,Argentina,medium
1859,Breanna,Burns,M,1960-12-26,2023-07-11,Puebla,Mexico,medium
1860,Krystal,Mendez,M,1992-10-31,2024-05-09,Santiago,Chile,low
1861,Nicole,Potter,F,1963-02-28,2023-03-01,Cusco,Peru,low
1862,Harold,Marquez,F,1974-02-14,2023-07-23,Rio de Janeiro,Brazil,low
1863,Stephanie,Wells,M,1982-02-19,2023-06-14,Lima,Peru,low
1864,Krystal,Santos,F,1985-02-01,2023-11-30,Guadalajara,Mexico,high
1865,Shannon,Young,F,1965-04-07,2024-09-06,Monterrey,Mexico,medium
1866,Nicholas,Moore,M,1965-11-14,2023-04-11,Cartagena,Colombia,low
1867,Christopher,Walton,M,1998-12-07,2022-10-06,Tijuana,Mexico,low
1868,Jerry,Williams,M,1969-12-03,2023-07-23,Cali,Colombia,high
1869,Shannon,Reynolds,M,1981-06-08,2023-01-04,Rosario,Argentina,low
1870,Joshua,Johnson,F,1973-10-06,2023-06-29,Belo Horizonte,Brazil,medium
1871,Charles,Valenzuela,M,1977-09-11,2022-10-18,Puebla,Mexico,medium
1872,Amy,Miller,F,1969-11-23,2023-07-04,Trujillo,Peru,high
1873,David,Ward,F,1968-12-08,2022-09-07,Lima,Peru,medium
1874,Emily,Wright,M,1983-03-23,2023-01-01,Concepción,Chile,medium
1875,Megan,Lee,F,1993-10-12,2024-04-21,Rio de Janeiro,Brazil,low
1876,Melissa,Moran,F,1986-04-19,2022-05-31,Mendoza,Argentina,medium
1877,Kayla,Campbell,M,1983-01-26,2022-10-13,Cali,Colombia,low
1878,Sonya,Underwood,F,1972-08-28,2024-12-27,Rio de Janeiro,Brazil,high
1879,Destiny,Hays,F,1994-06-13,2022-01-14,Guadalajara,Mexico,low
1880,Jeremy,Cummings,M,2004-09-17,2024-08-05,Lima,Peru,medium
1881,Brenda,Tran,M,1965-05-29,2022-09-13,Puebla,Mexico,medium
1882,Matthew,Miller,M,1979-02-16,2024-06-10,Rosario,Argentina,high
1883,Sheri,Butler,F,1999-02-11,2023-04-15,Puebla,Mexico,low
1884,Anthony,Taylor,M,1977-07-14,2024-07-22,Monterrey,Mexico,medium
1885,Joan,Porter,M,2000-08-05,2022-12-01,Tijuana,Mexico,medium
1886,Jeremiah,Simmons,M,1989-03-15,2023-01-24,Salvador,Brazil,medium
1887,Hannah,Evans,M,1994-03-05,2024-04-15,Mexico City,Mexico,medium
1888,Antonio,Taylor,F,1985-05-24,2023-09-14,Bogotá,Colombia,high
1889,Ashley,Lloyd,F,2006-01-29,2024-12-24,Monterrey,Mexico,medium
1890,Peter,James,M,2002-09-18,2023-09-21,Mexico City,Mexico,medium
1891,Paul,Wells,F,2004-07-25,2022-03-11,Trujillo,Peru,medium
1892,Danielle,Torres,M,1971-09-18,2024-11-19,Cartagena,Colombia,medium
1893,Gregory,Serrano,F,1963-05-16,2024-01-09,Antofagasta,Chile,medium
1894,James,Pruitt,M,1986-04-06,2022-01-30,La Plata,Argentina,low
1895,Kelly,Warren,M,1974-09-27,2022-08-14,Concepción,Chile,medium
1896,Alex,Murphy,M,1978-05-20,2023-02-08,Mexico City,Mexico,medium
1897,Veronica,Anderson,M,2002-07-04,2023-03-05,Córdoba,Argentina,high
1898,Paul,Berger,F,1976-06-17,2024-03-24,Belo Horizonte,Brazil,low
1899,Kyle,Meyers,M,1965-03-25,2024-08-11,Antofagasta,Chile,low
1900,Barbara,Collins,F,1989-07-09,2022-06-23,Mexico City,Mexico,low
1901,Stephen,Harris,M,1965-01-16,2024-02-24,Rosario,Argentina,medium
1902,Makayla,Jacobs,F,2006-10-24,2023-05-04,Barranquilla,Colombia,medium
1903,Ashley,Henry,M,1967-05-15,2022-12-27,Cusco,Peru,high
1904,Christopher,Lucas,M,1978-10-22,2022-02-12,Guadalajara,Mexico,medium
1905,Megan,Sparks,M,2002-12-26,2023-01-15,Concepción,Chile,low
1906,Melissa,Perry,F,1975-01-05,2024-06-20,Rio de Janeiro,Brazil,medium
1907,Ryan,Cruz,F,1963-10-21,2023-11-08,Barranquilla,Colombia,medium
1908,Cody,Hale,F,1989-03-20,2024-02-04,Rosario,Argentina,high
1909,Eric,Khan,M,1956-08-07,2024-08-27,Rosario,Argentina,medium
1910,Carl,Barber,M,1982-10-14,2023-12-31,Puebla,Mexico,high
1911,Robert,Gill,M,2002-02-07,2024-09-22,Valparaíso,Chile,high
1912,Karina,Gordon,M,1960-09-16,2023-02-08,Rio de Janeiro,Brazil,medium
1913,Frederick,Clark,F,1995-08-07,2023-03-26,Barranquilla,Colombia,medium
1914,Danielle,Lowe,M,1956-08-26,2022-01-30,Salvador,Brazil,low
1915,Reginald,Lee,F,1978-10-07,2023-01-12,Monterrey,Mexico,low
1916,Jenna,Taylor,F,1956-04-15,2022-10-02,Tijuana,Mexico,low
1917,Steven,Miller,F,1989-10-23,2023-05-24,Valparaíso,Chile,medium
1918,Samuel,Ruiz,F,1989-02-08,2024-02-21,Mexico City,Mexico,low
1919,Mary,Lawson,M,1969-01-29,2022-06-26,Medellín,Colombia,high
1920,Judith,Jackson,M,1963-09-05,2022-05-16,Piura,Peru,low
1921,Joshua,Alexander,M,1989-11-13,2022-01-13,Guadalajara,Mexico,high
1922,Patricia,Patel,M,1963-09-19,2024-02-22,Guadalajara,Mexico,medium
1923,Cynthia,Mills,M,1977-09-18,2022-02-22,Arequipa,Peru,medium
1924,Curtis,Vaughn,F,1989-05-26,2023-12-24,Cusco,Peru,medium
1925,Brandon,Bennett,M,1977-10-25,2023-10-18,São Paulo,Brazil,low
1926,Regina,Gonzalez,F,1964-12-23,2022-10-01,Medellín,Colombia,medium
1927,Alexis,Hoover,M,1955-02-19,2022-01-31,Piura,Peru,medium
1928,Susan,Davis,F,1990-04-28,2022-03-11,Tijuana,Mexico,medium
1929,Jennifer,Williams,F,1998-07-24,2023-12-29,Cali,Colombia,low
1930,Marcus,Sims,F,1981-06-12,2024-06-12,Cartagena,Colombia,high
1931,Randall,Patterson,M,1987-05-24,2024-10-20,Bogotá,Colombia,medium
1932,Marcus,Smith,F,1966-08-08,2022-04-26,Cartagena,Colombia,medium
1933,Jason,Robinson,F,1988-12-11,2022-01-14,Antofagasta,Chile,low
1934,Claire,Williams,F,1989-02-26,2022-11-01,Mendoza,Argentina,medium
1935,Katrina,Porter,M,2001-03-19,2023-03-27,Concepción,Chile,medium
1936,Kylie,Nielsen,F,2006-10-12,2024-02-20,Medellín,Colombia,high
1937,Cody,Nguyen,F,1984-06-14,2022-10-03,Barranquilla,Colombia,low
1938,Sandra,Wise,F,1987-09-21,2023-03-02,Valparaíso,Chile,high
1939,Kathleen,Watts,M,1961-05-01,2022-07-11,Piura,Peru,low
1940,Carlos,Smith,M,2006-02-13,2023-12-31,Trujillo,Peru,medium
1941,William,Harmon,F,2002-08-17,2023-05-07,Buenos Aires,Argentina,medium
1942,Alexander,Smith,F,1980-12-19,2024-02-11,Antofagasta,Chile,medium
1943,Joel,Patterson,F,1994-07-05,2022-05-16,Trujillo,Peru,medium
1944,Devin,Jimenez,F,1967-03-12,2022-03-28,Guadalajara,Mexico,medium
1945,Dawn,Young,M,1964-12-28,2023-02-16,São Paulo,Brazil,medium
1946,Scott,Wiley,M,1992-09-22,2024-12-18,Piura,Peru,medium
1947,Kristin,Williams,M,1961-05-27,2022-12-14,Arequipa,Peru,low
1948,Lisa,Christensen,F,1996-04-01,2023-03-31,Lima,Peru,medium
1949,Matthew,Harris,F,1966-06-04,2024-03-13,Cali,Colombia,low
1950,Vanessa,Solis,F,1957-02-24,2024-10-01,Cartagena,Colombia,high
1951,Monique,Boyd,F,1991-03-10,2022-09-01,Monterrey,Mexico,low
1952,Calvin,Vasquez,M,1964-01-06,2023-11-21,Antofagasta,Chile,high
1953,Victoria,Mays,M,2004-10-29,2022-02-27,Valparaíso,Chile,high
1954,Ana,Pope,F,1960-12-09,2022-07-10,Medellín,Colombia,medium
1955,Ronald,Mcdonald,M,1965-02-12,2023-07-10,Salvador,Brazil,medium
1956,Roger,Obrien,F,1962-12-26,2022-08-05,Arequipa,Peru,medium
1957,Tammy,Harris,M,1970-05-08,2023-09-24,Barranquilla,Colombia,medium
1958,Stephanie,Ward,M,1999-12-29,2023-06-11,Arequipa,Peru,medium
1959,Roberto,Lynch,F,1974-04-21,2023-05-31,Lima,Peru,medium
1960,Stephanie,Olson,F,1977-04-04,2022-06-20,Arequipa,Peru,medium
1961,Christopher,Knox,M,1994-09-01,2023-04-14,Belo Horizonte,Brazil,low
1962,Angela,Thompson,M,1970-03-13,2023-08-12,Buenos Aires,Argentina,high
1963,Justin,Hart,F,1974-06-13,2022-12-01,Piura,Peru,medium
1964,Jennifer,Gonzalez,M,1979-10-09,2022-12-31,Valparaíso,Chile,high
1965,Michelle,Cross,M,2002-11-03,2022-01-05,Mendoza,Argentina,low
1966,Robert,Foster,F,1974-02-13,2023-03-19,Piura,Peru,high
1967,Kyle,Archer,M,1993-08-15,2023-02-25,Guadalajara,Mexico,low
1968,Victoria,Martinez,M,1958-01-22,2024-08-27,Tijuana,Mexico,medium
1969,Kathryn,Krueger,F,2003-09-09,2022-06-27,Bogotá,Colombia,high
1970,Michael,Fletcher,M,1995-03-01,2024-04-02,Arequipa,Peru,low
1971,Brian,Cruz,M,1987-12-09,2023-02-08,Santiago,Chile,medium
1972,Tim,Dorsey,F,1976-10-04,2022-09-28,Cali,Colombia,high
1973,Anthony,Wade,M,1973-06-10,2024-02-13,Valparaíso,Chile,high
1974,Sheryl,Hernandez,M,1962-02-14,2023-10-25,Mendoza,Argentina,medium
1975,Elaine,Martin,M,1967-05-26,2023-09-26,Valparaíso,Chile,low
1976,Jennifer,Cruz,F,1960-06-21,2022-04-12,Trujillo,Peru,high
1977,Christopher,Kent,F,1991-09-16,2024-12-02,Cartagena,Colombia,medium
1978,Ronald,Holt,F,2000-09-17,2022-07-01,Córdoba,Argentina,medium
1979,Olivia,Willis,M,1980-10-26,2023-08-07,Arequipa,Peru,low
1980,Sandra,Booth,M,1993-03-08,2024-04-03,Santiago,Chile,high
1981,Lauren,Olsen,F,1960-01-29,2023-09-20,Rosario,Argentina,high
1982,Kaitlin,Hale,M,1968-07-17,2022-08-18,Antofagasta,Chile,medium
1983,Travis,Davis,F,1954-08-17,2022-07-04,Trujillo,Peru,medium
1984,Robert,Roberts,M,1995-04-18,2023-04-03,Valparaíso,Chile,medium
1985,Jacob,Taylor,M,1977-02-15,2022-07-13,Mendoza,Argentina,medium
1986,Daniel,Bradley,M,1980-01-26,2023-07-05,Belo Horizonte,Brazil,low
1987,Karen,Lamb,F,1965-07-20,2022-08-09,Medellín,Colombia,low
1988,Monica,Alexander,M,1964-06-15,2024-12-12,São Paulo,Brazil,medium
1989,Dana,Miller,M,2002-09-03,2022-04-30,Antofagasta,Chile,high
1990,Caleb,Johnson,F,1958-10-30,2022-05-17,Lima,Peru,medium
1991,Kathleen,Smith,M,1966-09-23,2023-06-16,Antofagasta,Chile,low
1992,Elizabeth,Mccormick,M,1968-05-21,2024-11-11,Buenos Aires,Argentina,medium
1993,Latoya,Bennett,F,1956-07-03,2022-08-20,Salvador,Brazil,medium
1994,Joseph,Tucker,F,1981-11-06,2024-11-19,Barranquilla,Colombia,low
1995,Matthew,Maldonado,F,1994-05-27,2023-10-24,Guadalajara,Mexico,medium
1996,John,Ward,M,1972-06-20,2022-12-12,Antofagasta,Chile,low
1997,Theresa,Marks,F,1975-05-28,2023-10-31,Salvador,Brazil,low
1998,Monica,Morales,M,1997-01-06,2022-01-04,Medellín,Colombia,high
1999,Anthony,Martinez,F,1998-07-25,2024-10-09,Cali,Colombia,low
2000,Karen,Wright,M,1982-05-29,2024-11-07,Bogotá,Colombia,medium
